experiment_id,task_id,pattern,repeat_index,pattern_category,agent_count,stop_reason,duration_sec,total_tokens_in,total_tokens_out,total_tokens,turn_count,agent_turn_count,terminated_by,error,quality_score,converged_at
exp07,biz_easy,swm3,0,B2,3,Text 'TERMINATE' mentioned,22.05,750,690,1440,7,6,keyword,,,
exp07,biz_med,swm3,0,B2,3,Text 'TERMINATE' mentioned,27.32,794,1208,2002,7,6,keyword,,,
exp07,biz_hard,swm3,0,B2,3,Text 'TERMINATE' mentioned,27.81,793,1466,2259,7,6,keyword,,,
exp07,sci_easy,refl2,0,C,2,Text 'APPROVED' mentioned,19.38,819,809,1628,5,4,keyword,,,
exp07,sci_med,refl2,0,C,2,Text 'APPROVED' mentioned,34.53,1263,1755,3018,5,4,keyword,,,
exp07,sci_hard,refl2,0,C,2,Text 'APPROVED' mentioned,59.92,2436,3646,6082,5,4,keyword,,,
exp07,cs_easy,refl2,0,C,2,Text 'APPROVED' mentioned,22.48,968,1012,1980,5,4,keyword,,,
exp07,cs_med,refl2,0,C,2,Text 'APPROVED' mentioned,32.58,1676,1657,3333,5,4,keyword,,,
exp07,cs_hard,refl2,0,C,2,Text 'APPROVED' mentioned,38.77,2233,2632,4865,5,4,keyword,,,
exp07,hist_easy,refl2,0,C,2,Text 'APPROVED' mentioned,19.57,416,708,1124,5,4,keyword,,,
exp07,hist_med,refl2,0,C,2,Text 'APPROVED' mentioned,40.59,1722,2502,4224,5,4,keyword,,,
exp07,hist_hard,refl2,0,C,2,Text 'APPROVED' mentioned,34.32,1605,2040,3645,5,4,keyword,,,
exp07,eng_easy,refl2,0,C,2,Text 'APPROVED' mentioned,14.64,607,539,1146,5,4,keyword,,,
exp07,eng_med,refl2,0,C,2,Text 'APPROVED' mentioned,33.44,2308,2380,4688,5,4,keyword,,,
exp07,eng_hard,refl2,0,C,2,Text 'APPROVED' mentioned,34.9,1931,2364,4295,5,4,keyword,,,
exp07,biz_easy,refl2,0,C,2,Text 'APPROVED' mentioned,29.99,1718,2073,3791,5,4,keyword,,,
exp07,biz_med,refl2,0,C,2,Text 'APPROVED' mentioned,40.07,2009,2646,4655,5,4,keyword,,,
exp07,biz_hard,refl2,0,C,2,Text 'APPROVED' mentioned,39.74,2625,2625,5250,5,4,keyword,,,
exp07,sci_easy,sel3,0,B1,3,Text 'TERMINATE' mentioned,35.18,1182,1488,2670,5,4,keyword,,,
exp07,sci_med,sel3,0,B1,3,Text 'TERMINATE' mentioned,38.85,1472,1575,3047,5,4,keyword,,,
exp07,sci_hard,sel3,0,B1,3,Text 'TERMINATE' mentioned,101.1,7391,5510,12901,7,6,keyword,,,
exp07,cs_easy,sel3,0,B1,3,Text 'TERMINATE' mentioned,73.13,4898,4144,9042,7,6,keyword,,,
exp07,cs_med,sel3,0,B1,3,Text 'TERMINATE' mentioned,92.21,6155,5143,11298,7,6,keyword,,,
exp07,cs_hard,sel3,0,B1,3,Text 'TERMINATE' mentioned,95.7,6693,5361,12054,7,6,keyword,,,
exp07,hist_easy,sel3,0,B1,3,Text 'TERMINATE' mentioned,56.75,1942,1809,3751,7,6,keyword,,,
exp07,hist_med,sel3,0,B1,3,Text 'TERMINATE' mentioned,51.02,1685,2062,3747,5,4,keyword,,,
exp07,hist_hard,sel3,0,B1,3,Text 'TERMINATE' mentioned,36.86,83,1690,1773,3,2,keyword,,,
exp07,eng_easy,sel3,0,B1,3,Text 'TERMINATE' mentioned,34.55,1122,1229,2351,5,4,keyword,,,
exp07,eng_med,sel3,0,B1,3,Text 'TERMINATE' mentioned,60.65,2331,2660,4991,5,4,keyword,,,
exp07,eng_hard,sel3,0,B1,3,Text 'TERMINATE' mentioned,93.57,6829,5153,11982,7,6,keyword,,,
exp07,biz_easy,sel3,0,B1,3,Text 'TERMINATE' mentioned,52.24,1890,2282,4172,5,4,keyword,,,
exp07,biz_med,sel3,0,B1,3,Text 'TERMINATE' mentioned,57.84,2070,2492,4562,5,4,keyword,,,
exp07,biz_hard,sel3,0,B1,3,Text 'TERMINATE' mentioned,67.41,2759,3026,5785,5,4,keyword,,,
exp07,sci_easy,debate3,0,C,3,Text 'VERDICT' mentioned,173.01,24888,9025,33913,13,12,keyword,,,
exp07,sci_med,debate3,0,C,3,Text 'VERDICT' mentioned,264.38,41148,12729,53877,15,14,keyword,,,
exp07,sci_hard,debate3,0,C,3,Text 'VERDICT' mentioned,235.75,44677,13072,57749,15,14,keyword,,,
exp07,cs_easy,debate3,0,C,3,Text 'VERDICT' mentioned,224.43,35701,11107,46808,15,14,keyword,,,
exp07,cs_med,debate3,0,C,3,Text 'VERDICT' mentioned,213.34,27987,10353,38340,13,12,keyword,,,
exp07,cs_hard,debate3,0,C,3,Text 'VERDICT' mentioned,239.2,42573,12251,54824,15,14,keyword,,,
exp07,hist_easy,debate3,0,C,3,Text 'VERDICT' mentioned,184.01,21320,8429,29749,13,12,keyword,,,
exp07,hist_med,debate3,0,C,3,Text 'VERDICT' mentioned,184.54,25131,9115,34246,13,12,keyword,,,
exp07,hist_hard,debate3,0,C,3,Text 'VERDICT' mentioned,286.96,42634,12509,55143,15,14,keyword,,,
exp07,eng_easy,debate3,0,C,3,Text 'VERDICT' mentioned,214.56,32984,10310,43294,15,14,keyword,,,
exp07,eng_med,debate3,0,C,3,Text 'VERDICT' mentioned,177.6,19334,8942,28276,11,10,keyword,,,
exp07,eng_hard,debate3,0,C,3,Text 'VERDICT' mentioned,169.15,21395,9693,31088,11,10,keyword,,,
exp07,biz_easy,debate3,0,C,3,Text 'VERDICT' mentioned,245.7,37743,11435,49178,15,14,keyword,,,
exp07,biz_med,debate3,0,C,3,Text 'VERDICT' mentioned,206.88,31778,11205,42983,13,12,keyword,,,
exp07,biz_hard,debate3,0,C,3,Text 'VERDICT' mentioned,238.15,45926,13527,59453,15,14,keyword,,,
