experiment_id,task_id,pattern,repeat_index,pattern_category,agent_count,stop_reason,duration_sec,total_tokens_in,total_tokens_out,total_tokens,turn_count,agent_turn_count,terminated_by,error,quality_score,converged_at
exp01_cross_gpt4omini,med_01,swm4,0,B2,4,Text 'TERMINATE' mentioned,25.99,7830,1166,8996,28,27,keyword,,,
exp01_cross_gpt4omini,sci_01,debate3,0,C,3,Text 'VERDICT' mentioned,40.75,2415,1692,4107,4,3,keyword,,,
exp01_cross_gpt4omini,sci_02,debate3,0,C,3,Text 'VERDICT' mentioned,49.41,2861,1913,4774,4,3,keyword,,,
exp01_cross_gpt4omini,sci_03,debate3,0,C,3,Text 'VERDICT' mentioned,38.47,2434,1839,4273,4,3,keyword,,,
exp01_cross_gpt4omini,cs_01,debate3,0,C,3,Text 'VERDICT' mentioned,57.65,4242,2387,6629,5,4,keyword,,,
exp01_cross_gpt4omini,cs_02,debate3,0,C,3,Text 'VERDICT' mentioned,48.7,2930,2104,5034,4,3,keyword,,,
exp01_cross_gpt4omini,cs_03,debate3,0,C,3,Text 'VERDICT' mentioned,43.51,2330,1822,4152,4,3,keyword,,,
exp01_cross_gpt4omini,hist_01,debate3,0,C,3,Text 'VERDICT' mentioned,65.55,4959,2761,7720,5,4,keyword,,,
exp01_cross_gpt4omini,hist_02,debate3,0,C,3,Text 'VERDICT' mentioned,43.49,2827,2089,4916,4,3,keyword,,,
exp01_cross_gpt4omini,hist_03,debate3,0,C,3,Text 'VERDICT' mentioned,58.71,4922,2721,7643,5,4,keyword,,,
exp01_cross_gpt4omini,phil_01,debate3,0,C,3,Text 'VERDICT' mentioned,61.68,5305,2770,8075,5,4,keyword,,,
exp01_cross_gpt4omini,phil_02,debate3,0,C,3,Text 'VERDICT' mentioned,38.86,2415,1762,4177,4,3,keyword,,,
exp01_cross_gpt4omini,phil_03,debate3,0,C,3,Text 'VERDICT' mentioned,36.15,2170,1681,3851,4,3,keyword,,,
exp01_cross_gpt4omini,law_01,debate3,0,C,3,Text 'VERDICT' mentioned,35.22,2423,1755,4178,4,3,keyword,,,
exp01_cross_gpt4omini,law_02,debate3,0,C,3,Text 'VERDICT' mentioned,46.6,2784,2041,4825,4,3,keyword,,,
exp01_cross_gpt4omini,law_03,debate3,0,C,3,Text 'VERDICT' mentioned,60.5,4796,2703,7499,5,4,keyword,,,
exp01_cross_gpt4omini,game_01,debate3,0,C,3,Text 'VERDICT' mentioned,43.66,2566,1934,4500,4,3,keyword,,,
exp01_cross_gpt4omini,game_02,debate3,0,C,3,Text 'VERDICT' mentioned,64.67,5670,3055,8725,5,4,keyword,,,
exp01_cross_gpt4omini,game_03,debate3,0,C,3,Text 'VERDICT' mentioned,52.54,2486,1982,4468,4,3,keyword,,,
exp01_cross_gpt4omini,eng_01,debate3,0,C,3,Text 'VERDICT' mentioned,36.77,2399,1699,4098,4,3,keyword,,,
exp01_cross_gpt4omini,eng_02,debate3,0,C,3,Text 'VERDICT' mentioned,44.51,2734,1977,4711,4,3,keyword,,,
exp01_cross_gpt4omini,eng_03,debate3,0,C,3,Text 'VERDICT' mentioned,48.33,2640,1970,4610,4,3,keyword,,,
exp01_cross_gpt4omini,biz_01,debate3,0,C,3,Text 'VERDICT' mentioned,46.22,2645,2076,4721,4,3,keyword,,,
exp01_cross_gpt4omini,biz_02,debate3,0,C,3,Text 'VERDICT' mentioned,41.3,2497,1755,4252,4,3,keyword,,,
exp01_cross_gpt4omini,biz_03,debate3,0,C,3,Text 'VERDICT' mentioned,54.79,4953,2655,7608,5,4,keyword,,,
exp01_cross_gpt4omini,med_01,debate3,0,C,3,Text 'VERDICT' mentioned,30.41,1978,1476,3454,4,3,keyword,,,
