experiment_id,task_id,pattern,repeat_index,pattern_category,agent_count,stop_reason,duration_sec,total_tokens_in,total_tokens_out,total_tokens,turn_count,agent_turn_count,terminated_by,error,quality_score,converged_at
exp01,tech_03,refl2,0,C,2,Text 'APPROVED' mentioned,58.27,3456,4154,7610,3,2,keyword,,,
exp01,tech_03,refl2,1,C,2,Text 'APPROVED' mentioned,50.6,3049,3201,6250,3,2,keyword,,,
exp01,tech_03,refl2,2,C,2,Text 'APPROVED' mentioned,239.21,2726,23890,26616,7,6,keyword,,,
exp01,tech_04,refl2,0,C,2,Text 'APPROVED' mentioned,56.65,3544,4091,7635,3,2,keyword,,,
exp01,tech_04,refl2,1,C,2,Text 'APPROVED' mentioned,74.06,79,7208,7287,3,2,keyword,,,
exp01,tech_04,refl2,2,C,2,Text 'APPROVED' mentioned,62.49,4095,5308,9403,3,2,keyword,,,
exp01,tech_05,refl2,0,C,2,Text 'APPROVED' mentioned,68.34,85,8232,8317,3,2,keyword,,,
exp01,tech_05,refl2,1,C,2,Text 'APPROVED' mentioned,90.19,85,10581,10666,3,2,keyword,,,
exp01,tech_05,refl2,2,C,2,Text 'APPROVED' mentioned,71.34,85,7460,7545,3,2,keyword,,,
exp01,fact_01,refl3,0,C,3,Text 'APPROVED' mentioned,188.55,6099,10795,16894,7,6,keyword,,,
exp01,fact_01,refl3,1,C,3,Text 'APPROVED' mentioned,152.38,9430,5970,15400,7,6,keyword,,,
exp01,fact_01,refl3,2,C,3,Text 'APPROVED' mentioned,79.8,2894,3198,6092,4,3,keyword,,,
exp01,fact_02,refl3,0,C,3,Text 'APPROVED' mentioned,68.8,2463,2357,4820,4,3,keyword,,,
exp01,fact_02,refl3,1,C,3,Text 'APPROVED' mentioned,79.51,2748,3654,6402,4,3,keyword,,,
exp01,fact_02,refl3,2,C,3,Text 'APPROVED' mentioned,66.82,2046,2022,4068,4,3,keyword,,,
exp01,fact_03,refl3,0,C,3,Text 'APPROVED' mentioned,86.07,5199,5273,10472,4,3,keyword,,,
exp01,fact_03,refl3,1,C,3,Text 'APPROVED' mentioned,78.86,4891,4433,9324,4,3,keyword,,,
exp01,fact_03,refl3,2,C,3,Text 'APPROVED' mentioned,96.22,4995,6160,11155,4,3,keyword,,,
exp01,fact_04,refl3,0,C,3,Text 'APPROVED' mentioned,68.78,2580,2659,5239,4,3,keyword,,,
exp01,fact_04,refl3,1,C,3,Text 'APPROVED' mentioned,81.08,3458,4183,7641,4,3,keyword,,,
exp01,fact_04,refl3,2,C,3,Text 'APPROVED' mentioned,76.25,3016,3318,6334,4,3,keyword,,,
exp01,fact_05,refl3,0,C,3,Text 'APPROVED' mentioned,91.86,4390,5436,9826,4,3,keyword,,,
exp01,fact_05,refl3,1,C,3,Text 'APPROVED' mentioned,80.45,4201,4343,8544,4,3,keyword,,,
exp01,fact_05,refl3,2,C,3,Text 'APPROVED' mentioned,77.05,4121,3537,7658,4,3,keyword,,,
exp01,crea_01,refl3,0,C,3,Text 'APPROVED' mentioned,341.52,1377,26634,28011,7,6,keyword,,,
exp01,crea_01,refl3,1,C,3,Text 'APPROVED' mentioned,95.38,4286,5691,9977,4,3,keyword,,,
exp01,crea_01,refl3,2,C,3,Text 'APPROVED' mentioned,108.5,5462,6747,12209,4,3,keyword,,,
exp01,crea_02,refl3,0,C,3,Text 'APPROVED' mentioned,165.05,5517,7045,12562,7,6,keyword,,,
exp01,crea_02,refl3,1,C,3,Text 'APPROVED' mentioned,77.17,2742,3132,5874,4,3,keyword,,,
exp01,crea_02,refl3,2,C,3,Text 'APPROVED' mentioned,62.43,2474,2136,4610,4,3,keyword,,,
exp01,crea_03,refl3,0,C,3,Text 'APPROVED' mentioned,102.34,4958,5829,10787,4,3,keyword,,,
exp01,crea_03,refl3,1,C,3,Text 'APPROVED' mentioned,154.9,5581,11389,16970,4,3,keyword,,,
exp01,crea_03,refl3,2,C,3,Text 'APPROVED' mentioned,89.93,4968,3962,8930,4,3,keyword,,,
exp01,crea_04,refl3,0,C,3,Text 'APPROVED' mentioned,129.52,4658,8376,13034,4,3,keyword,,,
exp01,crea_04,refl3,1,C,3,Text 'APPROVED' mentioned,153.65,1840,11866,13706,4,3,keyword,,,
exp01,crea_04,refl3,2,C,3,Text 'APPROVED' mentioned,385.2,4984,30456,35440,7,6,keyword,,,
exp01,crea_05,refl3,0,C,3,Text 'APPROVED' mentioned,80.1,2752,3618,6370,4,3,keyword,,,
exp01,crea_05,refl3,1,C,3,Text 'APPROVED' mentioned,81.93,2325,3358,5683,4,3,keyword,,,
exp01,crea_05,refl3,2,C,3,Text 'APPROVED' mentioned,84.34,2600,3297,5897,4,3,keyword,,,
exp01,anal_01,refl3,0,C,3,Text 'APPROVED' mentioned,84.11,3572,4018,7590,4,3,keyword,,,
exp01,anal_01,refl3,1,C,3,Text 'APPROVED' mentioned,80.37,3336,3861,7197,4,3,keyword,,,
exp01,anal_01,refl3,2,C,3,Text 'APPROVED' mentioned,93.25,3281,4276,7557,4,3,keyword,,,
exp01,anal_02,refl3,0,C,3,Text 'APPROVED' mentioned,181.41,6655,11073,17728,6,5,keyword,,,
exp01,anal_02,refl3,1,C,3,Text 'APPROVED' mentioned,108.61,5378,6254,11632,4,3,keyword,,,
exp01,anal_02,refl3,2,C,3,Text 'APPROVED' mentioned,85.23,3021,3821,6842,4,3,keyword,,,
exp01,anal_03,refl3,0,C,3,Text 'APPROVED' mentioned,87.8,3809,4376,8185,4,3,keyword,,,
exp01,anal_03,refl3,1,C,3,Text 'APPROVED' mentioned,78.51,3883,3252,7135,4,3,keyword,,,
exp01,anal_03,refl3,2,C,3,Text 'APPROVED' mentioned,78.14,3473,4140,7613,4,3,keyword,,,
exp01,anal_04,refl3,0,C,3,Text 'APPROVED' mentioned,71.51,6008,4564,10572,4,3,keyword,,,
exp01,anal_04,refl3,1,C,3,Text 'APPROVED' mentioned,90.52,1988,5988,7976,4,3,keyword,,,
exp01,anal_04,refl3,2,C,3,Text 'APPROVED' mentioned,261.21,5409,18999,24408,7,6,keyword,,,
exp01,anal_05,refl3,0,C,3,Text 'APPROVED' mentioned,254.38,4714,18014,22728,7,6,keyword,,,
exp01,anal_05,refl3,1,C,3,Text 'APPROVED' mentioned,87.32,4275,5730,10005,4,3,keyword,,,
exp01,anal_05,refl3,2,C,3,Text 'APPROVED' mentioned,90.9,5132,6288,11420,4,3,keyword,,,
exp01,tech_01,refl3,0,C,3,Text 'APPROVED' mentioned,100.56,73,12118,12191,4,3,keyword,,,
exp01,tech_01,refl3,1,C,3,Text 'APPROVED' mentioned,195.9,76,25432,25508,5,4,keyword,,,
exp01,tech_01,refl3,2,C,3,Text 'APPROVED' mentioned,132.98,73,14109,14182,4,3,keyword,,,
exp01,tech_02,refl3,0,C,3,Text 'APPROVED' mentioned,164.32,70,20126,20196,4,3,keyword,,,
exp01,tech_02,refl3,1,C,3,Text 'APPROVED' mentioned,155.52,70,18140,18210,4,3,keyword,,,
exp01,tech_02,refl3,2,C,3,Text 'APPROVED' mentioned,149.14,70,18263,18333,4,3,keyword,,,
exp01,tech_03,refl3,0,C,3,Text 'APPROVED' mentioned,85.15,2930,5273,8203,4,3,keyword,,,
exp01,tech_03,refl3,1,C,3,Text 'APPROVED' mentioned,96.42,2564,8592,11156,4,3,keyword,,,
exp01,tech_03,refl3,2,C,3,Text 'APPROVED' mentioned,93.73,3617,8282,11899,4,3,keyword,,,
exp01,tech_04,refl3,0,C,3,Text 'APPROVED' mentioned,90.57,3575,6600,10175,4,3,keyword,,,
exp01,tech_04,refl3,1,C,3,Text 'APPROVED' mentioned,94.95,4160,7748,11908,4,3,keyword,,,
exp01,tech_04,refl3,2,C,3,Text 'APPROVED' mentioned,107.99,71,9604,9675,4,3,keyword,,,
exp01,tech_05,refl3,0,C,3,Text 'APPROVED' mentioned,135.62,77,16765,16842,4,3,keyword,,,
exp01,tech_05,refl3,1,C,3,Text 'APPROVED' mentioned,129.54,77,16102,16179,4,3,keyword,,,
exp01,tech_05,refl3,2,C,3,Text 'APPROVED' mentioned,261.48,86,32465,32551,7,6,keyword,,,
exp01,fact_01,debate3,0,C,3,Text 'VERDICT' mentioned,162.57,5562,3677,9239,5,4,keyword,,,
exp01,fact_01,debate3,1,C,3,Text 'VERDICT' mentioned,111.31,2262,2300,4562,4,3,keyword,,,
exp01,fact_01,debate3,2,C,3,Text 'VERDICT' mentioned,109.23,2134,1932,4066,4,3,keyword,,,
exp01,fact_02,debate3,0,C,3,Text 'VERDICT' mentioned,179.0,3066,5584,8650,5,4,keyword,,,
exp01,fact_02,debate3,1,C,3,Text 'VERDICT' mentioned,163.31,4293,3145,7438,5,4,keyword,,,
exp01,fact_02,debate3,2,C,3,Text 'VERDICT' mentioned,182.63,6408,5450,11858,5,4,keyword,,,
exp01,fact_03,debate3,0,C,3,Text 'VERDICT' mentioned,137.49,3966,7849,11815,5,4,keyword,,,
exp01,fact_03,debate3,1,C,3,Text 'VERDICT' mentioned,165.8,6445,4158,10603,5,4,keyword,,,
exp01,fact_03,debate3,2,C,3,Text 'VERDICT' mentioned,122.32,3123,2701,5824,4,3,keyword,,,
exp01,fact_04,debate3,0,C,3,Text 'VERDICT' mentioned,153.87,5957,3365,9322,5,4,keyword,,,
exp01,fact_04,debate3,1,C,3,Text 'VERDICT' mentioned,164.93,4904,3229,8133,5,4,keyword,,,
exp01,fact_04,debate3,2,C,3,Text 'VERDICT' mentioned,114.87,2607,2018,4625,4,3,keyword,,,
exp01,fact_05,debate3,0,C,3,Text 'VERDICT' mentioned,133.25,4534,3468,8002,4,3,keyword,,,
exp01,fact_05,debate3,1,C,3,Text 'VERDICT' mentioned,134.14,4626,4907,9533,4,3,keyword,,,
exp01,fact_05,debate3,2,C,3,Text 'VERDICT' mentioned,118.88,4041,3403,7444,4,3,keyword,,,
exp01,crea_01,debate3,0,C,3,Text 'VERDICT' mentioned,259.37,2419,17047,19466,5,4,keyword,,,
exp01,crea_01,debate3,1,C,3,Text 'VERDICT' mentioned,225.92,2501,9356,11857,5,4,keyword,,,
exp01,crea_01,debate3,2,C,3,Text 'VERDICT' mentioned,236.26,2107,10586,12693,5,4,keyword,,,
exp01,crea_02,debate3,0,C,3,Text 'VERDICT' mentioned,156.0,5402,3709,9111,5,4,keyword,,,
exp01,crea_02,debate3,1,C,3,Text 'VERDICT' mentioned,162.03,4967,3547,8514,5,4,keyword,,,
exp01,crea_02,debate3,2,C,3,Text 'VERDICT' mentioned,164.2,5693,4006,9699,5,4,keyword,,,
exp01,crea_03,debate3,0,C,3,Text 'VERDICT' mentioned,196.69,4059,6575,10634,5,4,keyword,,,
exp01,crea_03,debate3,1,C,3,Text 'VERDICT' mentioned,128.36,3521,3540,7061,4,3,keyword,,,
exp01,crea_03,debate3,2,C,3,Text 'VERDICT' mentioned,211.34,4408,8105,12513,5,4,keyword,,,
exp01,crea_04,debate3,0,C,3,Text 'VERDICT' mentioned,202.56,4291,7064,11355,5,4,keyword,,,
exp01,crea_04,debate3,1,C,3,Text 'VERDICT' mentioned,185.45,3259,4731,7990,5,4,keyword,,,
exp01,crea_04,debate3,2,C,3,Text 'VERDICT' mentioned,207.84,4879,6470,11349,5,4,keyword,,,
exp01,crea_05,debate3,0,C,3,Text 'VERDICT' mentioned,172.24,7150,4839,11989,5,4,keyword,,,
exp01,crea_05,debate3,1,C,3,Text 'VERDICT' mentioned,184.34,5223,4032,9255,5,4,keyword,,,
exp01,crea_05,debate3,2,C,3,Text 'VERDICT' mentioned,183.17,4100,2761,6861,5,4,keyword,,,
exp01,anal_01,debate3,0,C,3,Text 'VERDICT' mentioned,233.49,3131,6438,9569,5,4,keyword,,,
exp01,anal_01,debate3,1,C,3,Text 'VERDICT' mentioned,181.54,3884,8033,11917,5,4,keyword,,,
exp01,anal_01,debate3,2,C,3,Text 'VERDICT' mentioned,103.79,2518,2217,4735,4,3,keyword,,,
exp01,anal_02,debate3,0,C,3,Text 'VERDICT' mentioned,126.69,3458,3285,6743,4,3,keyword,,,
exp01,anal_02,debate3,1,C,3,Text 'VERDICT' mentioned,199.04,3599,6376,9975,5,4,keyword,,,
exp01,anal_02,debate3,2,C,3,Text 'VERDICT' mentioned,198.21,3529,5840,9369,5,4,keyword,,,
exp01,anal_03,debate3,0,C,3,Text 'VERDICT' mentioned,134.1,3850,3597,7447,4,3,keyword,,,
exp01,anal_03,debate3,1,C,3,Text 'VERDICT' mentioned,179.32,4015,6392,10407,5,4,keyword,,,
exp01,anal_03,debate3,2,C,3,Text 'VERDICT' mentioned,133.64,3928,3817,7745,4,3,keyword,,,
exp01,anal_04,debate3,0,C,3,Text 'VERDICT' mentioned,116.2,4237,4942,9179,4,3,keyword,,,
exp01,anal_04,debate3,1,C,3,Text 'VERDICT' mentioned,127.04,5204,5332,10536,4,3,keyword,,,
exp01,anal_04,debate3,2,C,3,Text 'VERDICT' mentioned,130.04,4445,4811,9256,4,3,keyword,,,
exp01,anal_05,debate3,0,C,3,Text 'VERDICT' mentioned,91.57,3363,3224,6587,4,3,keyword,,,
exp01,anal_05,debate3,1,C,3,Text 'VERDICT' mentioned,103.12,2534,2551,5085,4,3,keyword,,,
exp01,anal_05,debate3,2,C,3,Text 'VERDICT' mentioned,99.17,2159,2332,4491,4,3,keyword,,,
exp01,tech_01,debate3,0,C,3,Text 'VERDICT' mentioned,168.05,77,12236,12313,4,3,keyword,,,
exp01,tech_01,debate3,1,C,3,Text 'VERDICT' mentioned,161.87,77,11201,11278,4,3,keyword,,,
exp01,tech_01,debate3,2,C,3,Text 'VERDICT' mentioned,158.13,77,8878,8955,4,3,keyword,,,
exp01,tech_02,debate3,0,C,3,Text 'VERDICT' mentioned,146.71,74,8746,8820,4,3,keyword,,,
exp01,tech_02,debate3,1,C,3,Text 'VERDICT' mentioned,153.2,4161,7975,12136,4,3,keyword,,,
exp01,tech_02,debate3,2,C,3,Text 'VERDICT' mentioned,161.99,74,11450,11524,4,3,keyword,,,
exp01,tech_03,debate3,0,C,3,Text 'VERDICT' mentioned,124.6,6455,4602,11057,4,3,keyword,,,
exp01,tech_03,debate3,1,C,3,Text 'VERDICT' mentioned,114.32,2830,5226,8056,4,3,keyword,,,
exp01,tech_03,debate3,2,C,3,Text 'VERDICT' mentioned,124.32,2602,5183,7785,4,3,keyword,,,
exp01,tech_04,debate3,0,C,3,Text 'VERDICT' mentioned,152.87,4096,7835,11931,4,3,keyword,,,
exp01,tech_04,debate3,1,C,3,Text 'VERDICT' mentioned,133.89,2651,5149,7800,4,3,keyword,,,
exp01,tech_04,debate3,2,C,3,Text 'VERDICT' mentioned,141.1,3603,6647,10250,4,3,keyword,,,
exp01,tech_05,debate3,0,C,3,Text 'VERDICT' mentioned,142.85,81,8299,8380,4,3,keyword,,,
exp01,tech_05,debate3,1,C,3,Text 'VERDICT' mentioned,157.91,81,11967,12048,4,3,keyword,,,
exp01,tech_05,debate3,2,C,3,Text 'VERDICT' mentioned,165.05,81,11878,11959,4,3,keyword,,,
exp01,fact_01,debate4,0,C,4,Text 'VERDICT' mentioned,173.84,6460,3223,9683,6,5,keyword,,,
exp01,fact_01,debate4,1,C,4,Text 'VERDICT' mentioned,179.11,7960,4633,12593,6,5,keyword,,,
exp01,fact_01,debate4,2,C,4,Text 'VERDICT' mentioned,201.1,8660,5479,14139,6,5,keyword,,,
exp01,fact_02,debate4,0,C,4,Text 'VERDICT' mentioned,303.96,7364,10354,17718,8,7,keyword,,,
exp01,fact_02,debate4,1,C,4,Text 'VERDICT' mentioned,158.32,5345,2892,8237,6,5,keyword,,,
exp01,fact_02,debate4,2,C,4,Text 'VERDICT' mentioned,304.86,4991,12154,17145,8,7,keyword,,,
exp01,fact_03,debate4,0,C,4,Text 'VERDICT' mentioned,184.91,6275,6746,13021,6,5,keyword,,,
exp01,fact_03,debate4,1,C,4,Text 'VERDICT' mentioned,184.96,6126,4953,11079,6,5,keyword,,,
exp01,fact_03,debate4,2,C,4,Text 'VERDICT' mentioned,163.0,7107,4238,11345,5,4,keyword,,,
exp01,fact_04,debate4,0,C,4,Text 'VERDICT' mentioned,183.47,7056,3913,10969,6,5,keyword,,,
exp01,fact_04,debate4,1,C,4,Text 'VERDICT' mentioned,199.31,5559,5412,10971,6,5,keyword,,,
exp01,fact_04,debate4,2,C,4,Text 'VERDICT' mentioned,116.81,3992,2925,6917,5,4,keyword,,,
exp01,fact_05,debate4,0,C,4,Text 'VERDICT' mentioned,147.49,7542,6106,13648,5,4,keyword,,,
exp01,fact_05,debate4,1,C,4,Text 'VERDICT' mentioned,112.19,8263,4805,13068,5,4,keyword,,,
exp01,fact_05,debate4,2,C,4,Text 'VERDICT' mentioned,149.62,6822,4110,10932,5,4,keyword,,,
exp01,crea_01,debate4,0,C,4,Text 'VERDICT' mentioned,176.94,5455,7071,12526,5,4,keyword,,,
exp01,crea_01,debate4,1,C,4,Text 'VERDICT' mentioned,191.63,2228,7122,9350,5,4,keyword,,,
exp01,crea_01,debate4,2,C,4,Text 'VERDICT' mentioned,196.53,5870,6368,12238,5,4,keyword,,,
exp01,crea_02,debate4,0,C,4,Text 'VERDICT' mentioned,201.15,7064,4407,11471,6,5,keyword,,,
exp01,crea_02,debate4,1,C,4,Text 'VERDICT' mentioned,147.12,4916,3665,8581,5,4,keyword,,,
exp01,crea_02,debate4,2,C,4,Text 'VERDICT' mentioned,175.9,3905,2199,6104,5,4,keyword,,,
exp01,crea_03,debate4,0,C,4,Text 'VERDICT' mentioned,167.74,6861,4097,10958,5,4,keyword,,,
exp01,crea_03,debate4,1,C,4,Text 'VERDICT' mentioned,408.83,3738,18744,22482,8,7,keyword,,,
exp01,crea_03,debate4,2,C,4,Text 'VERDICT' mentioned,171.32,6955,4022,10977,5,4,keyword,,,
exp01,crea_04,debate4,0,C,4,Text 'VERDICT' mentioned,167.16,7950,5905,13855,5,4,keyword,,,
exp01,crea_04,debate4,1,C,4,Text 'VERDICT' mentioned,140.9,8350,5371,13721,5,4,keyword,,,
exp01,crea_04,debate4,2,C,4,Text 'VERDICT' mentioned,161.41,7234,4322,11556,5,4,keyword,,,
exp01,crea_05,debate4,0,C,4,Text 'VERDICT' mentioned,198.57,7545,4175,11720,6,5,keyword,,,
exp01,crea_05,debate4,1,C,4,Text 'VERDICT' mentioned,153.95,4038,2471,6509,5,4,keyword,,,
exp01,crea_05,debate4,2,C,4,Text 'VERDICT' mentioned,310.89,7635,8424,16059,8,7,keyword,,,
exp01,anal_01,debate4,0,C,4,Text 'VERDICT' mentioned,157.54,4784,3775,8559,5,4,keyword,,,
exp01,anal_01,debate4,1,C,4,Text 'VERDICT' mentioned,220.16,7371,5903,13274,6,5,keyword,,,
exp01,anal_01,debate4,2,C,4,Text 'VERDICT' mentioned,152.67,5415,3538,8953,5,4,keyword,,,
exp01,anal_02,debate4,0,C,4,Text 'VERDICT' mentioned,174.7,6983,4397,11380,5,4,keyword,,,
exp01,anal_02,debate4,1,C,4,Text 'VERDICT' mentioned,170.21,5577,4053,9630,5,4,keyword,,,
exp01,anal_02,debate4,2,C,4,Text 'VERDICT' mentioned,160.99,7479,4987,12466,5,4,keyword,,,
exp01,anal_03,debate4,0,C,4,Text 'VERDICT' mentioned,158.62,6739,4030,10769,5,4,keyword,,,
exp01,anal_03,debate4,1,C,4,Text 'VERDICT' mentioned,159.67,5980,3692,9672,5,4,keyword,,,
exp01,anal_03,debate4,2,C,4,Text 'VERDICT' mentioned,164.88,5658,3504,9162,5,4,keyword,,,
exp01,anal_04,debate4,0,C,4,Text 'VERDICT' mentioned,154.22,7137,5436,12573,5,4,keyword,,,
exp01,anal_04,debate4,1,C,4,Text 'VERDICT' mentioned,164.92,4448,5311,9759,5,4,keyword,,,
exp01,anal_04,debate4,2,C,4,Text 'VERDICT' mentioned,127.4,7845,4912,12757,5,4,keyword,,,
exp01,anal_05,debate4,0,C,4,Text 'VERDICT' mentioned,149.05,4868,3231,8099,5,4,keyword,,,
exp01,anal_05,debate4,1,C,4,Text 'VERDICT' mentioned,162.71,4464,2812,7276,5,4,keyword,,,
exp01,anal_05,debate4,2,C,4,Text 'VERDICT' mentioned,95.51,4239,3315,7554,5,4,keyword,,,
exp01,tech_01,debate4,0,C,4,Text 'VERDICT' mentioned,190.76,70,12491,12561,5,4,keyword,,,
exp01,tech_01,debate4,1,C,4,Text 'VERDICT' mentioned,252.42,73,14030,14103,6,5,keyword,,,
exp01,tech_01,debate4,2,C,4,Text 'VERDICT' mentioned,211.85,70,15111,15181,5,4,keyword,,,
exp01,tech_02,debate4,0,C,4,Text 'VERDICT' mentioned,186.1,3652,10176,13828,5,4,keyword,,,
exp01,tech_02,debate4,1,C,4,Text 'VERDICT' mentioned,184.55,67,9945,10012,5,4,keyword,,,
exp01,tech_02,debate4,2,C,4,Text 'VERDICT' mentioned,181.25,3904,8846,12750,5,4,keyword,,,
exp01,tech_03,debate4,0,C,4,Text 'VERDICT' mentioned,164.36,2588,5860,8448,5,4,keyword,,,
exp01,tech_03,debate4,1,C,4,Text 'VERDICT' mentioned,151.55,2814,6559,9373,5,4,keyword,,,
exp01,tech_03,debate4,2,C,4,Text 'VERDICT' mentioned,156.45,5865,5523,11388,5,4,keyword,,,
exp01,tech_04,debate4,0,C,4,Text 'VERDICT' mentioned,155.03,3022,6632,9654,5,4,keyword,,,
exp01,tech_04,debate4,1,C,4,Text 'VERDICT' mentioned,137.51,6549,4743,11292,5,4,keyword,,,
exp01,tech_04,debate4,2,C,4,Text 'VERDICT' mentioned,223.21,5854,9951,15805,6,5,keyword,,,
exp01,tech_05,debate4,0,C,4,Text 'VERDICT' mentioned,202.55,77,16429,16506,6,5,keyword,,,
